index,id,title,categories,abstract,doi,created,updated,authors
222,2210.04633,cat-probing: a metric-based approach to interpret how pre-trained models   for programming language attend code structure,cs.se cs.ai cs.lg cs.pl,"code pre-trained models (codeptms) have recently demonstrated significant success in code intelligence. to interpret these models, some probing methods have been applied. however, these methods fail to consider the inherent characteristics of codes. in this paper, to address the problem, we propose a novel probing method cat-probing to quantitatively interpret how codeptms attend code structure. we first denoise the input code sequences based on the token types pre-defined by the compilers to filter those tokens whose attention scores are too small. after that, we define a new metric cat-score to measure the commonality between the token-level attention scores generated in codeptms and the pair-wise distances between corresponding ast nodes. the higher the cat-score, the stronger the ability of codeptms to capture code structure. we conduct extensive experiments to integrate cat-probing with representative codeptms for different programming languages. experimental results show the effectiveness of cat-probing in codeptm interpretation. our codes and data are publicly available at https://github.com/nchen909/codeattention.",,2022-10-07,2022-10-22,"['nuo chen', 'qiushi sun', 'renyu zhu', 'xiang li', 'xuesong lu', 'ming gao']"
223,2210.05150,dhrl: a graph-based approach for long-horizon and sparse hierarchical   reinforcement learning,cs.lg cs.ai,"hierarchical reinforcement learning (hrl) has made notable progress in complex control tasks by leveraging temporal abstraction. however, previous hrl algorithms often suffer from serious data inefficiency as environments get large. the extended components, $i.e.$, goal space and length of episodes, impose a burden on either one or both high-level and low-level policies since both levels share the total horizon of the episode. in this paper, we present a method of decoupling horizons using a graph in hierarchical reinforcement learning (dhrl) which can alleviate this problem by decoupling the horizons of high-level and low-level policies and bridging the gap between the length of both horizons using a graph. dhrl provides a freely stretchable high-level action interval, which facilitates longer temporal abstraction and faster training in complex tasks. our method outperforms state-of-the-art hrl algorithms in typical hrl environments. moreover, dhrl achieves long and complex locomotion and manipulation tasks.",,2022-10-11,2022-10-23,"['seungjae lee', 'jigang kim', 'inkyu jang', 'h. jin kim']"
224,2210.05177,make sharpness-aware minimization stronger: a sparsified perturbation   approach,cs.lg cs.ai cs.cv math.oc,"deep neural networks often suffer from poor generalization caused by complex and non-convex loss landscapes. one of the popular solutions is sharpness-aware minimization (sam), which smooths the loss landscape via minimizing the maximized change of training loss when adding a perturbation to the weight. however, we find the indiscriminate perturbation of sam on all parameters is suboptimal, which also results in excessive computation, i.e., double the overhead of common optimizers like stochastic gradient descent (sgd). in this paper, we propose an efficient and effective training scheme coined as sparse sam (ssam), which achieves sparse perturbation by a binary mask. to obtain the sparse mask, we provide two solutions which are based onfisher information and dynamic sparse training, respectively. in addition, we theoretically prove that ssam can converge at the same rate as sam, i.e., $o(\log t/\sqrt{t})$. sparse sam not only has the potential for training acceleration but also smooths the loss landscape effectively. extensive experimental results on cifar10, cifar100, and imagenet-1k confirm the superior efficiency of our method to sam, and the performance is preserved or even better with a perturbation of merely 50% sparsity. code is availiable at https://github.com/mi-peng/sparse-sharpness-aware-minimization.",,2022-10-11,2022-10-23,"['peng mi', 'li shen', 'tianhe ren', 'yiyi zhou', 'xiaoshuai sun', 'rongrong ji', 'dacheng tao']"
225,2210.05330,label noise-robust learning using a confidence-based sieving strategy,cs.lg,"in learning tasks with label noise, boosting model robustness against overfitting is a pivotal challenge because the model eventually memorizes labels including the noisy ones. identifying the samples with corrupted labels and preventing the model from learning them is a promising approach to address this challenge. per-sample training loss is a previously studied metric that considers samples with small loss as clean samples on which the model should be trained. in this work, we first demonstrate the ineffectiveness of this small-loss trick. then, we propose a novel discriminator metric called confidence error and a sieving strategy called confes to effectively differentiate between the clean and noisy samples. we experimentally illustrate the superior performance of our proposed approach compared to recent studies on various settings such as synthetic and real-world label noise. moreover, we show confes can be combined with other approaches such as co-teaching and dividemix to further improve the model performance.",,2022-10-11,2022-10-21,"['reihaneh torkzadehmahani', 'reza nasirigerdeh', 'daniel rueckert', 'georgios kaissis']"
226,2210.05370,deepperform: an efficient approach for performance testing of   resource-constrained neural networks,cs.lg cs.cl cs.se,"today, an increasing number of adaptive deep neural networks (adnns) are being used on resource-constrained embedded devices. we observe that, similar to traditional software, redundant computation exists in adnns, resulting in considerable performance degradation. the performance degradation is dependent on the input and is referred to as input-dependent performance bottlenecks (idpbs). to ensure an adnn satisfies the performance requirements of resource-constrained applications, it is essential to conduct performance testing to detect idpbs in the adnn. existing neural network testing methods are primarily concerned with correctness testing, which does not involve performance testing. to fill this gap, we propose deepperform, a scalable approach to generate test samples to detect the idpbs in adnns. we first demonstrate how the problem of generating performance test samples detecting idpbs can be formulated as an optimization problem. following that, we demonstrate how deepperform efficiently handles the optimization problem by learning and estimating the distribution of adnns' computational consumption. we evaluate deepperform on three widely used datasets against five popular adnn models. the results show that deepperform generates test samples that cause more severe performance degradation (flops: increase up to 552\%). furthermore, deepperform is substantially more efficient than the baseline methods in generating test inputs(runtime overhead: only 6-10 milliseconds).",,2022-10-09,2022-10-20,"['simin chen', 'mirazul haque', 'cong liu', 'wei yang']"
227,2210.05674,semi-supervised detection of structural damage using variational   autoencoder and a one-class support vector machine,cs.lg cs.ai,"in recent years, artificial neural networks (anns) have been introduced in structural health monitoring (shm) systems. a semi-supervised method with a data-driven approach allows the ann training on data acquired from an undamaged structural condition to detect structural damages. in standard approaches, after the training stage, a decision rule is manually defined to detect anomalous data. however, this process could be made automatic using machine learning methods, whom performances are maximised using hyperparameter optimization techniques. the paper proposes a semi-supervised method with a data-driven approach to detect structural anomalies. the methodology consists of: (i) a variational autoencoder (vae) to approximate undamaged data distribution and (ii) a one-class support vector machine (oc-svm) to discriminate different health conditions using damage sensitive features extracted from vae's signal reconstruction. the method is applied to a scale steel structure that was tested in nine damage's scenarios by iasc-asce structural health monitoring task group.",,2022-10-11,2022-10-24,"['andrea pollastro', 'giusiana testa', 'antonio bilotta', 'roberto prevete']"
228,2210.06346,predicting the clinical citation count of biomedical papers using   multilayer perceptron neural network,cs.cl cs.lg,"the number of clinical citations received from clinical guidelines or clinical trials has been considered as one of the most appropriate indicators for quantifying the clinical impact of biomedical papers. therefore, the early prediction of the clinical citation count of biomedical papers is critical to scientific activities in biomedicine, such as research evaluation, resource allocation, and clinical translation. in this study, we designed a four-layer multilayer perceptron neural network (mpnn) model to predict the clinical citation count of biomedical papers in the future by using 9,822,620 biomedical papers published from 1985 to 2005. we extracted ninety-one paper features from three dimensions as the input of the model, including twenty-one features in the paper dimension, thirty-five in the reference dimension, and thirty-five in the citing paper dimension. in each dimension, the features can be classified into three categories, i.e., the citation-related features, the clinical translation-related features, and the topic-related features. besides, in the paper dimension, we also considered the features that have previously been demonstrated to be related to the citation counts of research papers. the results showed that the proposed mpnn model outperformed the other five baseline models, and the features in the reference dimension were the most important.",,2022-09-07,2022-10-21,"['xin li', 'xuli tang', 'qikai cheng']"
229,2210.06565,that's the wrong lung! evaluating and improving the interpretability of   unsupervised multimodal encoders for medical data,cs.lg cs.ai cs.cv eess.iv,"pretraining multimodal models on electronic health records (ehrs) provides a means of learning representations that can transfer to downstream tasks with minimal supervision. recent multimodal models induce soft local alignments between image regions and sentences. this is of particular interest in the medical domain, where alignments might highlight regions in an image relevant to specific phenomena described in free-text. while past work has suggested that attention ""heatmaps"" can be interpreted in this manner, there has been little evaluation of such alignments. we compare alignments from a state-of-the-art multimodal (image and text) model for ehr with human annotations that link image regions to sentences. our main finding is that the text has an often weak or unintuitive influence on attention; alignments do not consistently reflect basic anatomical information. moreover, synthetic modifications -- such as substituting ""left"" for ""right"" -- do not substantially influence highlights. simple techniques such as allowing the model to opt out of attending to the image and few-shot finetuning show promise in terms of their ability to improve alignments with very little or no supervision. we make our code and checkpoints open-source.",,2022-10-12,2022-10-22,"['denis jered mcinerney', 'geoffrey young', 'jan-willem van de meent', 'byron c. wallace']"
230,2210.06983,denoising masked autoencoders are certifiable robust vision learners,cs.cv cs.lg,"in this paper, we propose a new self-supervised method, which is called denoising masked autoencoders (dmae), for learning certified robust classifiers of images. in dmae, we corrupt each image by adding gaussian noises to each pixel value and randomly masking several patches. a transformer-based encoder-decoder model is then trained to reconstruct the original image from the corrupted one. in this learning paradigm, the encoder will learn to capture relevant semantics for the downstream tasks, which is also robust to gaussian additive noises. we show that the pre-trained encoder can naturally be used as the base classifier in gaussian smoothed models, where we can analytically compute the certified radius for any data point. although the proposed method is simple, it yields significant performance improvement in downstream classification tasks. we show that the dmae vit-base model, which just uses 1/10 parameters of the model developed in recent work arxiv:2206.10550, achieves competitive or better certified accuracy in various settings. the dmae vit-large model significantly surpasses all previous results, establishing a new state-of-the-art on imagenet dataset. we further demonstrate that the pre-trained model has good transferability to the cifar-10 dataset, suggesting its wide adaptability. models and code are available at https://github.com/quanlin-wu/dmae.",,2022-10-10,2022-10-22,"['quanlin wu', 'hang ye', 'yuntian gu', 'huishuai zhang', 'di he', 'liwei wang']"
231,2210.07128,language models of code are few-shot commonsense learners,cs.cl cs.lg,"we address the general task of structured commonsense reasoning: given a natural language input, the goal is to generate a graph such as an event -- or a reasoning-graph. to employ large language models (lms) for this task, existing approaches ``serialize'' the output graph as a flat list of nodes and edges. although feasible, these serialized graphs strongly deviate from the natural language corpora that lms were pre-trained on, hindering lms from generating them correctly. in this paper, we show that when we instead frame structured commonsense reasoning tasks as code generation tasks, pre-trained lms of code are better structured commonsense reasoners than lms of natural language, even when the downstream task does not involve source code at all. we demonstrate our approach across three diverse structured commonsense reasoning tasks. in all these natural language tasks, we show that using our approach, a code generation lm (codex) outperforms natural-lms that are fine-tuned on the target task (e.g., t5) and other strong lms such as gpt-3 in the few-shot setting.",,2022-10-13,2022-10-24,"['aman madaan', 'shuyan zhou', 'uri alon', 'yiming yang', 'graham neubig']"
232,2210.07432,monte carlo augmented actor-critic for sparse reward deep reinforcement   learning from suboptimal demonstrations,cs.lg cs.ai,"providing densely shaped reward functions for rl algorithms is often exceedingly challenging, motivating the development of rl algorithms that can learn from easier-to-specify sparse reward functions. this sparsity poses new exploration challenges. one common way to address this problem is using demonstrations to provide initial signal about regions of the state space with high rewards. however, prior rl from demonstrations algorithms introduce significant complexity and many hyperparameters, making them hard to implement and tune. we introduce monte carlo augmented actor critic (mcac), a parameter free modification to standard actor-critic algorithms which initializes the replay buffer with demonstrations and computes a modified $q$-value by taking the maximum of the standard temporal distance (td) target and a monte carlo estimate of the reward-to-go. this encourages exploration in the neighborhood of high-performing trajectories by encouraging high $q$-values in corresponding regions of the state space. experiments across $5$ continuous control domains suggest that mcac can be used to significantly increase learning efficiency across $6$ commonly used rl and rl-from-demonstrations algorithms. see https://sites.google.com/view/mcac-rl for code and supplementary material.",,2022-10-13,2022-10-20,"['albert wilcox', 'ashwin balakrishna', 'jules dedieu', 'wyame benslimane', 'daniel s. brown', 'ken goldberg']"
233,2210.07474,sqa3d: situated question answering in 3d scenes,cs.cv cs.ai cs.cl cs.lg,"we propose a new task to benchmark scene understanding of embodied agents: situated question answering in 3d scenes (sqa3d). given a scene context (e.g., 3d scan), sqa3d requires the tested agent to first understand its situation (position, orientation, etc.) in the 3d scene as described by text, then reason about its surrounding environment and answer a question under that situation. based upon 650 scenes from scannet, we provide a dataset centered around 6.8k unique situations, along with 20.4k descriptions and 33.4k diverse reasoning questions for these situations. these questions examine a wide spectrum of reasoning capabilities for an intelligent agent, ranging from spatial relation comprehension to commonsense understanding, navigation, and multi-hop reasoning. sqa3d imposes a significant challenge to current multi-modal especially 3d reasoning models. we evaluate various state-of-the-art approaches and find that the best one only achieves an overall score of 47.20%, while amateur human participants can reach 90.06%. we believe sqa3d could facilitate future embodied ai research with stronger situation understanding and reasoning capability.",,2022-10-13,2022-10-22,"['xiaojian ma', 'silong yong', 'zilong zheng', 'qing li', 'yitao liang', 'song-chun zhu', 'siyuan huang']"
234,2210.08016,prediction of drug effectiveness in rheumatoid arthritis patients based   on machine learning algorithms,q-bio.qm cs.lg q-bio.bm,"rheumatoid arthritis (ra) is an autoimmune condition caused when patients' immune system mistakenly targets their own tissue. machine learning (ml) has the potential to identify patterns in patient electronic health records (ehr) to forecast the best clinical treatment to improve patient outcomes. this study introduced a drug response prediction (drp) framework with two main goals: 1) design a data processing pipeline to extract information from tabular clinical data, and then preprocess it for functional use, and 2) predict ra patient's responses to drugs and evaluate classification models' performance. we propose a novel two-stage ml framework based on european alliance of associations for rheumatology (eular) criteria cutoffs to model drug effectiveness. our model stacked-ensemble drp was developed and cross-validated using data from 425 ra patients. the evaluation used a subset of 124 patients (30%) from the same data source. in the evaluation of the test set, two-stage drp leads to improved classification accuracy over other end-to-end classification models for binary classification. our proposed method provides a complete pipeline to predict disease activity scores and identify the group that does not respond well to anti-tnf treatments, thus showing promise in supporting clinical decisions based on ehr information.",,2022-10-14,2022-10-21,"['shengjia chen', 'nikunj gupta', 'woodward b. galbraith', 'valay shah', 'jacopo cirrone']"
235,2210.08574,machine learning based discrimination for excited state promoted readout,quant-ph cs.lg,"a limiting factor for readout fidelity for superconducting qubits is the relaxation of the qubit to the ground state before the time needed for the resonator to reach its final target state. a technique known as excited state promoted (esp) readout was proposed to reduce this effect and further improve the readout contrast on superconducting hardware. in this work, we use readout data from ibm's five-qubit quantum systems to measure the effectiveness of using deep neural networks, like feedforward neural networks, and various classification algorithms, like k-nearest neighbors, decision trees, and gaussian naive bayes, for single-qubit and multi-qubit discrimination. these methods were compared to standardly used linear and quadratic discriminant analysis algorithms based on their qubit-state-assignment fidelity performance, robustness to readout crosstalk, and training time.",,2022-10-16,2022-10-21,"['utkarsh azad', 'helena zhang']"
236,2210.08749,a transformer-based generative model for de novo molecular design,cs.lg q-bio.bm,"in the scope of drug discovery, the molecular design aims to identify novel compounds from the chemical space where the potential drug-like molecules are estimated to be in the order of 10^60 - 10^100. since this search task is computationally intractable due to the unbounded search space, deep learning draws a lot of attention as a new way of generating unseen molecules. as we seek compounds with specific target proteins, we propose a transformer-based deep model for de novo target-specific molecular design. the proposed method is capable of generating both drug-like compounds (without specified targets) and target-specific compounds. the latter are generated by enforcing different keys and values of the multi-head attention for each target. in this way, we allow the generation of smiles strings to be conditional on the specified target. experimental results demonstrate that our method is capable of generating both valid drug-like compounds and target-specific compounds. moreover, the sampled compounds from conditional model largely occupy the real target-specific molecules' chemical space and also cover a significant fraction of novel compounds.",,2022-10-17,2022-10-22,"['wenlu wang', 'ye wang', 'honggang zhao', 'simone sciabola']"
237,2210.08793,"rethinking trajectory prediction via ""team game""",cs.cv cs.lg cs.ma,"to accurately predict trajectories in multi-agent settings, e.g. team games, it is important to effectively model the interactions among agents. whereas a number of methods have been developed for this purpose, existing methods implicitly model these interactions as part of the deep net architecture. however, in the real world, interactions often exist at multiple levels, e.g. individuals may form groups, where interactions among groups and those among the individuals in the same group often follow significantly different patterns. in this paper, we present a novel formulation for multi-agent trajectory prediction, which explicitly introduces the concept of interactive group consensus via an interactive hierarchical latent space. this formulation allows group-level and individual-level interactions to be captured jointly, thus substantially improving the capability of modeling complex dynamics. on two multi-agent settings, i.e. team sports and pedestrians, the proposed framework consistently achieves superior performance compared to existing methods.",,2022-10-17,,"['zikai wei', 'xinge zhu', 'bo dai', 'dahua lin']"
238,2210.09364,probabilistic categorical adversarial attack & adversarial training,cs.lg cs.cr,"the existence of adversarial examples brings huge concern for people to apply deep neural networks (dnns) in safety-critical tasks. however, how to generate adversarial examples with categorical data is an important problem but lack of extensive exploration. previously established methods leverage greedy search method, which can be very time-consuming to conduct successful attack. this also limits the development of adversarial training and potential defenses for categorical data. to tackle this problem, we propose probabilistic categorical adversarial attack (pcaa), which transfers the discrete optimization problem to a continuous problem that can be solved efficiently by projected gradient descent. in our paper, we theoretically analyze its optimality and time complexity to demonstrate its significant advantage over current greedy based attacks. moreover, based on our attack, we propose an efficient adversarial training framework. through a comprehensive empirical study, we justify the effectiveness of our proposed attack and defense algorithms.",,2022-10-17,2022-10-24,"['pengfei he', 'han xu', 'jie ren', 'yuxuan wan', 'zitao liu', 'jiliang tang']"
239,2210.09496,ceip: combining explicit and implicit priors for reinforcement learning   with demonstrations,cs.lg cs.ai,"although reinforcement learning has found widespread use in dense reward settings, training autonomous agents with sparse rewards remains challenging. to address this difficulty, prior work has shown promising results when using not only task-specific demonstrations but also task-agnostic albeit somewhat related demonstrations. in most cases, the available demonstrations are distilled into an implicit prior, commonly represented via a single deep net. explicit priors in the form of a database that can be queried have also been shown to lead to encouraging results. to better benefit from available demonstrations, we develop a method to combine explicit and implicit priors (ceip). ceip exploits multiple implicit priors in the form of normalizing flows in parallel to form a single complex prior. moreover, ceip uses an effective explicit retrieval and push-forward mechanism to condition the implicit priors. in three challenging environments, we find the proposed ceip method to improve upon sophisticated state-of-the-art techniques.",,2022-10-17,2022-10-21,"['kai yan', 'alexander g. schwing', 'yu-xiong wang']"
240,2210.09784,generalized many-body dispersion correction through random-phase   approximation for chemically accurate density functional theory,physics.chem-ph cs.lg,"we extend our recently proposed deep learning-aided many-body dispersion (dnn-mbd) model to quadrupole polarizability (q) terms using a generalized random phase approximation (rpa) formalism enabling to include van der waals contributions beyond dipole. the resulting dnn-mbdq model only relies on ab initio-derived quantities as the introduced quadrupole polarizabilities are recursively retrieved from dipole ones, in turn modelled via the tkatchenko-scheffler method. a transferable and efficient deep-neuronal network (dnn) provides atom in molecule volumes, while a single range-separation parameter is used to couple the model to density functional theory (dft). since it can be computed at negligible cost, the dnn-mbdq approach can be coupled with dft functionals such as pbe/pbe0 or b86bpbe(dispersionless). dnn-mbq-pbe/pbe0 reaches chemical accuracy exhibiting superior accuracy compared to other dispersion-corrected models, especially at near-equilibrium ranges where errors are lowered by nearly 25% compared to our dipole-only approach while gains reach nearly 50% compared to other corrected schemes.",,2022-10-18,2022-10-24,"['pier paolo poier', 'louis lagardère', 'jean-philip piquemal']"
241,2210.09850,near real-time co$_2$ emissions based on carbon satellite and artificial   intelligence,physics.ao-ph cs.lg,"to limit global warming to pre-industrial levels, global governments, industry and academia are taking aggressive efforts to reduce carbon emissions. the evaluation of anthropogenic carbon dioxide (co$_2$) emissions, however, depends on the self-reporting information that is not always reliable. society need to develop an objective, independent, and generalized system to meter co$_2$ emissions. satellite co$_2$ observation from space that reports column-average regional co$_2$ dry-air mole fractions has gradually indicated its potential to build such a system. nevertheless, estimating anthropogenic co$_2$ emissions from co$_2$ observing satellite is bottlenecked by the influence of the highly complicated physical characteristics of atmospheric activities. here we provide the first method that combines the advanced artificial intelligence (ai) techniques and the carbon satellite monitor to quantify anthropogenic co$_2$ emissions. we propose an integral ai based pipeline that contains both a data retrieval algorithm and a two-step data-driven solution. first, the data retrieval algorithm can generate effective datasets from multi-modal data including carbon satellite, the information of carbon sources, and several environmental factors. second, the two-step data-driven solution that applies the powerful representation of deep learning techniques to learn to quantify anthropogenic co$_2$ emissions from satellite co$_2$ observation with other factors. our work unmasks the potential of quantifying co$_2$ emissions based on the combination of deep learning algorithms and the carbon satellite monitor.",,2022-10-11,2022-10-22,"['zhengwen zhang', 'jinjin gu', 'junhua zhao', 'jianwei huang', 'haifeng wu']"
242,2210.09904,mass: multi-attribute selective suppression,cs.lg cs.cr cs.cy,"the recent rapid advances in machine learning technologies largely depend on the vast richness of data available today, in terms of both the quantity and the rich content contained within. for example, biometric data such as images and voices could reveal people's attributes like age, gender, sentiment, and origin, whereas location/motion data could be used to infer people's activity levels, transportation modes, and life habits. along with the new services and applications enabled by such technological advances, various governmental policies are put in place to regulate such data usage and protect people's privacy and rights. as a result, data owners often opt for simple data obfuscation (e.g., blur people's faces in images) or withholding data altogether, which leads to severe data quality degradation and greatly limits the data's potential utility.   aiming for a sophisticated mechanism which gives data owners fine-grained control while retaining the maximal degree of data utility, we propose multi-attribute selective suppression, or mass, a general framework for performing precisely targeted data surgery to simultaneously suppress any selected set of attributes while preserving the rest for downstream machine learning tasks. mass learns a data modifier through adversarial games between two sets of networks, where one is aimed at suppressing selected attributes, and the other ensures the retention of the rest of the attributes via general contrastive loss as well as explicit classification metrics. we carried out an extensive evaluation of our proposed method using multiple datasets from different domains including facial images, voice audio, and video clips, and obtained promising results in mass' generalizability and capability of suppressing targeted attributes without negatively affecting the data's usability in other downstream ml tasks.",,2022-10-18,2022-10-24,"['chun-fu chen', 'shaohan hu', 'zhonghao shi', 'prateek gulati', 'bill moriarty', 'marco pistoia', 'vincenzo piuri', 'pierangela samarati']"
243,2210.10142,graph attention networks unveil determinants of intra- and inter-city   health disparity,cs.lg cs.cy,"understanding the determinants underlying variations in urban health status is important for informing urban design and planning, as well as public health policies. multiple heterogeneous urban features could modulate the prevalence of diseases across different neighborhoods in cities and across different cities. this study examines heterogeneous features related to socio-demographics, population activity, mobility, and the built environment and their non-linear interactions to examine intra- and inter-city disparity in prevalence of four disease types: obesity, diabetes, cancer, and heart disease. features related to population activity, mobility, and facility density are obtained from large-scale anonymized mobility data. these features are used in training and testing graph attention network (gat) models to capture non-linear feature interactions as well as spatial interdependence among neighborhoods. we tested the models in five u.s. cities across the four disease types. the results show that the gat model can predict the health status of people in neighborhoods based on the top five determinant features. the findings unveil that population activity and built-environment features along with socio-demographic features differentiate the health status of neighborhoods to such a great extent that a gat model could predict the health status using these features with high accuracy. the results also show that the model trained on one city can predict health status in another city with high accuracy, allowing us to quantify the inter-city similarity and discrepancy in health status. the model and findings provide novel approaches and insights for urban designers, planners, and public health officials to better understand and improve health disparities in cities by considering the significant determinant features and their interactions.",,2022-10-18,2022-10-20,"['chenyue liu', 'chao fan', 'ali mostafavi']"
244,2210.10289,language model decomposition: quantifying the dependency and correlation   of language models,cs.cl cs.ai cs.lg,"pre-trained language models (lms), such as bert (devlin et al., 2018) and its variants, have led to significant improvements on various nlp tasks in past years. however, a theoretical framework for studying their relationships is still missing. in this paper, we fill this gap by investigating the linear dependency between pre-trained lms. the linear dependency of lms is defined analogously to the linear dependency of vectors. we propose language model decomposition (lmd) to represent a lm using a linear combination of other lms as basis, and derive the closed-form solution. a goodness-of-fit metric for lmd similar to the coefficient of determination is defined and used to measure the linear dependency of a set of lms. in experiments, we find that bert and eleven (11) bert-like lms are 91% linearly dependent. this observation suggests that current state-of-the-art (sota) lms are highly ""correlated"". to further advance sota we need more diverse and novel lms that are less dependent on existing lms.",,2022-10-19,2022-10-20,['hao zhang']
245,2210.10488,attribution and obfuscation of neural text authorship: a data mining   perspective,cs.cl cs.lg,"two interlocking research questions of growing interest and importance in privacy research are authorship attribution (aa) and authorship obfuscation (ao). given an artifact, especially a text t in question, an aa solution aims to accurately attribute t to its true author out of many candidate authors while an ao solution aims to modify t to hide its true authorship. traditionally, the notion of authorship and its accompanying privacy concern is only toward human authors. however, in recent years, due to the explosive advancements in neural text generation (ntg) techniques in nlp, capable of synthesizing human-quality open-ended texts (so-called ""neural texts""), one has to now consider authorships by humans, machines, or their combination. due to the implications and potential threats of neural texts when used maliciously, it has become critical to understand the limitations of traditional aa/ao solutions and develop novel aa/ao solutions in dealing with neural texts. in this survey, therefore, we make a comprehensive review of recent literature on the attribution and obfuscation of neural text authorship from a data mining perspective, and share our view on their limitations and promising research directions.",,2022-10-19,2022-10-23,"['adaku uchendu', 'thai le', 'dongwon lee']"
246,2210.10906,a baseline revisited: pushing the limits of multi-segment models for   context-aware translation,cs.cl cs.lg,"this paper addresses the task of contextual translation using multi-segment models. specifically we show that increasing model capacity further pushes the limits of this approach and that deeper models are more suited to capture context dependencies. furthermore, improvements observed with larger models can be transferred to smaller models using knowledge distillation. our experiments show that this approach achieves competitive performance across several languages and benchmarks, without additional language-specific tuning and task specific architectures.",,2022-10-19,2022-10-21,"['suvodeep majumder', 'stanislas lauly', 'maria nadejde', 'marcello federico', 'georgiana dinu']"
247,2210.10913,palm up: playing in the latent manifold for unsupervised pretraining,cs.lg cs.ai,"large and diverse datasets have been the cornerstones of many impressive advancements in artificial intelligence. intelligent creatures, however, learn by interacting with the environment, which changes the input sensory signals and the state of the environment. in this work, we aim to bring the best of both worlds and propose an algorithm that exhibits an exploratory behavior whilst it utilizes large diverse datasets. our key idea is to leverage deep generative models that are pretrained on static datasets and introduce a dynamic model in the latent space. the transition dynamics simply mixes an action and a random sampled latent. it then applies an exponential moving average for temporal persistency, the resulting latent is decoded to image using pretrained generator. we then employ an unsupervised reinforcement learning algorithm to explore in this environment and perform unsupervised representation learning on the collected data. we further leverage the temporal information of this data to pair data points as a natural supervision for representation learning. our experiments suggest that the learned representations can be successfully transferred to downstream tasks in both vision and reinforcement learning domains.",,2022-10-19,2022-10-21,"['hao liu', 'tom zahavy', 'volodymyr mnih', 'satinder singh']"
248,2210.10920,dot-vae: disentangling one factor at a time,cs.lg cs.ne,"as we enter the era of machine learning characterized by an overabundance of data, discovery, organization, and interpretation of the data in an unsupervised manner becomes a critical need. one promising approach to this endeavour is the problem of disentanglement, which aims at learning the underlying generative latent factors, called the factors of variation, of the data and encoding them in disjoint latent representations. recent advances have made efforts to solve this problem for synthetic datasets generated by a fixed set of independent factors of variation. here, we propose to extend this to real-world datasets with a countable number of factors of variations. we propose a novel framework which augments the latent space of a variational autoencoders with a disentangled space and is trained using a wake-sleep-inspired two-step algorithm for unsupervised disentanglement. our network learns to disentangle interpretable, independent factors from the data ``one at a time"", and encode it in different dimensions of the disentangled latent space, while making no prior assumptions about the number of factors or their joint distribution. we demonstrate its quantitative and qualitative effectiveness by evaluating the latent representations learned on two synthetic benchmark datasets; dsprites and 3dshapes and on a real datasets celeba.",,2022-10-19,2022-10-20,"['vaishnavi patil', 'matthew evanusa', 'joseph jaja']"
249,2210.10953,discovering many diverse solutions with bayesian optimization,cs.lg cs.ai,"bayesian optimization (bo) is a popular approach for sample-efficient optimization of black-box objective functions. while bo has been successfully applied to a wide range of scientific applications, traditional approaches to single-objective bo only seek to find a single best solution. this can be a significant limitation in situations where solutions may later turn out to be intractable. for example, a designed molecule may turn out to violate constraints that can only be reasonably evaluated after the optimization process has concluded. to address this issue, we propose rank-ordered bayesian optimization with trust-regions (robot) which aims to find a portfolio of high-performing solutions that are diverse according to a user-specified diversity metric. we evaluate robot on several real-world applications and show that it can discover large sets of high-performing diverse solutions while requiring few additional function evaluations compared to finding a single best solution.",,2022-10-19,2022-10-21,"['natalie maus', 'kaiwen wu', 'david eriksson', 'jacob gardner']"
250,2210.11200,removing grid structure in angle-resolved photoemission spectra via deep   learning method,cond-mat.mtrl-sci cs.lg physics.data-an,"spectroscopic data may often contain unwanted extrinsic signals. for example, in arpes experiment, a wire mesh is typically placed in front of the ccd to block stray photo-electrons, but could cause a grid-like structure in the spectra during quick measurement mode. in the past, this structure was often removed using the mathematical fourier filtering method by erasing the periodic structure. however, this method may lead to information loss and vacancies in the spectra because the grid structure is not strictly linearly superimposed. here, we propose a deep learning method to effectively overcome this problem. our method takes advantage of the self-correlation information within the spectra themselves and can greatly optimize the quality of the spectra while removing the grid structure and noise simultaneously. it has the potential to be extended to all spectroscopic measurements to eliminate other extrinsic signals and enhance the spectral quality based on the self-correlation of the spectra solely.",,2022-10-20,,"['junde liu', 'dongchen huang', 'yi-feng yang', 'tian qian']"
